image_id,street,citi,n_citi,bed,bath,sqft,price,price_sqft,counts_locations,average_price_price_sqft
7564,63455 Ruby Drive,"Desert Hot Springs, CA",101,5,4,4582,799000,174,75,181
7565,57600 Salida Del Sol,"La Quinta, CA",175,3,3.1,2856,789999,277,305,298
7566,1515 Rancho Lane,"Norco, CA",243,5,3.1,3188,799888,251,37,311
7567,24517 Jefferson Avenue,"Murrieta, CA",233,3,2,1543,795000,515,188,235
7568,22281 Tumbleweed Drive,"Canyon Lake, CA",64,4,3,2888,779999,270,49,253
7569,73625 Agave Lane,"Palm Desert, CA",265,3,2.1,2714,750000,276,196,310
7570,2500 La Condesa Drive,"Palm Springs, CA",266,4,4,2705,789000,292,228,398
7571,34615 Hacienda Road,"Lake Elsinore, CA",185,4,2.1,2458,795000,323,75,243
7572,16599 Fleur Boulevard,"Riverside, CA",310,6,4.1,4125,752541,182,274,239
7573,30316 Skippers Way Drive,"Canyon Lake, CA",64,4,3,2670,799900,300,49,253
7574,79745 Rancho La Quinta Drive,"La Quinta, CA",175,3,3.1,2924,790000,270,305,298
7575,760 Raphael Circle,"Corona, CA",87,4,3,2975,799000,269,257,231
7576,15446 Skyridge Drive,"Riverside, CA",310,3,2.1,3719,799000,215,274,239
7577,30437 Canyon Point Circle,"Menifee, CA",213,4,3.1,3123,749900,240,118,204
7578,73820 Shadow Lake Drive,"Palm Desert, CA",265,4,3,2700,779900,289,196,310
7579,3850 Lindsay Street,"Belltown, CA",33,8,4,3404,775000,228,19,251
7580,15835 Skyridge Drive,"Riverside, CA",310,5,4.1,4895,799999,163,274,239
7581,54805 Avenida Madero,"La Quinta, CA",175,4,3,2155,799000,371,305,298
7582,12826 Shorthorn Drive,"Corona, CA",87,5,4.1,3216,749990,233,257,231
7583,50810 Cereza,"La Quinta, CA",175,3,4,2800,750000,268,305,298
7584,3286 Rural Lane,"Corona, CA",87,5,4,4249,760000,179,257,231
7585,80090 Via Valerosa,"La Quinta, CA",175,4,3.1,3423,799000,233,305,298
7586,56375 Bighorn Drive,"Mountain Center, CA",231,3,3.1,3735,799000,214,12,285
7587,1692 Tamarron Drive,"Corona, CA",87,4,4,3197,764900,239,257,231
7588,275 Loch Lomond Road,"Rancho Mirage, CA",300,3,3,2620,799000,305,167,295
7589,78 Colgate Drive,"Rancho Mirage, CA",300,4,4,2969,749000,252,167,295
7590,53875 Old Comanche Trail,"Anza, CA",14,4,3,2378,775000,326,20,194
7591,7 Princeton Drive,"Rancho Mirage, CA",300,3,3,2908,759000,261,167,295
7592,79275 Avenue 38,"Indio, CA",154,3,2.1,2400,750000,313,133,224
7593,1280 Avenida Caballeros,"Palm Springs, CA",266,3,2,1756,745000,424,228,398
7594,75054 Gleneagles Circle,"Indian Wells, CA",153,3,5,3641,750000,206,79,333
7595,4242 Pedley Avenue,"Norco, CA",243,3,3,2304,765000,332,37,311
7596,1257 Elysia Street,"Corona, CA",87,5,4,3572,749000,210,257,231
7597,8964 Gentle Wind Drive,"Corona, CA",87,4,3,3676,779900,212,257,231
7598,1525 Mel Avenue,"Palm Springs, CA",266,3,2,1557,755000,485,228,398
7599,61089 Fire Barrel Drive,"La Quinta, CA",175,3,3.1,2724,749000,275,305,298
7600,575 Calle Rolph,"Palm Springs, CA",266,3,2,1388,765000,551,228,398
7601,3333 Harley Lane,"Corona, CA",87,4,4,3687,780000,212,257,231
7602,57628 Salida Del Sol,"La Quinta, CA",175,3,3.1,2804,795000,284,305,298
7603,32 Merill Drive,"Palm Desert, CA",265,4,4.1,3212,799000,249,196,310
7604,1885 Bel Air Street,"Corona, CA",87,3,3,2868,799000,279,257,231
7605,1125 W Chase Circle,"Corona, CA",87,5,3.1,3736,778000,208,257,231
7606,22380 Pin Tail Dr,"Canyon Lake, CA",64,4,3,3652,799999,219,49,253
7607,31508 Avenida Del Reposo,"Temecula, CA",368,4,3,2996,765000,255,162,256
7608,73530 Grapevine Street,"Palm Desert, CA",265,3,3,2498,768000,307,196,310
7609,257 Cerritos Drive,"Palm Springs, CA",266,3,2,1353,749000,554,228,398
7610,81300 Cantor Court,"La Quinta, CA",175,3,3,2750,788000,287,305,298
7611,54900 Southern,"La Quinta, CA",175,3,3.1,3020,768000,254,305,298
7612,9245 Beauview Drive,"Cherry Valley, CA",77,5,3.2,4200,799000,190,17,218
7613,1133 Langtree Lane,"Corona, CA",87,4,3,2968,749000,252,257,231
7614,561 Skylar Lane,"Palm Springs, CA",266,3,2.1,2747,749000,273,228,398
7615,79365 Toronja,"La Quinta, CA",175,3,3.1,2577,790000,307,305,298
7616,80736 Castillo Del Areana,"La Quinta, CA",175,3,2.1,2700,788000,292,305,298
7617,75354 Saint Andrews Court,"Indian Wells, CA",153,4,4,3380,775000,229,79,333
7618,32755 Keller Rd.,"Winchester, CA",407,3,2.1,1782,799900,449,45,214
7619,57237 St. Andrews Way,"La Quinta, CA",175,3,3.1,2379,749000,315,305,298
7620,55722 Brae Burn,"La Quinta, CA",175,3,3,2872,795000,277,305,298
7621,79205 Mandarina,"La Quinta, CA",175,3,3.1,2833,775000,274,305,298
7622,40400 Ivel Road,"Hemet, CA",141,4,2.1,3200,799900,250,144,209
7623,73586 SILVER MOON,"Palm Desert, CA",265,3,2,2164,779000,360,196,310
7624,34070 Vandale Court,"Temecula, CA",368,5,4,3794,795000,210,162,256
7625,217 W Crestview Drive W,"Palm Springs, CA",266,3,2,1954,774500,396,228,398
7626,29 Birkdale Circle,"Rancho Mirage, CA",300,3,3.1,3169,750000,237,167,295
7627,78640 Cabrillo Way,"La Quinta, CA",175,3,3.1,2580,795000,308,305,298
7628,22551 Blue Teal Drive,"Canyon Lake, CA",64,4,3.1,4300,749900,174,49,253
7629,8693 Rolling Hills Drive,"Corona, CA",87,6,4.1,4666,745000,160,257,231
7630,16214 Highgate Drive,"Riverside, CA",310,4,3.1,3904,779000,200,274,239
7631,33241 Hwy 74,"Hemet, CA",141,2,1,1244,800000,643,144,209
7632,811 E Chia Road,"Palm Springs, CA",266,4,3,1808,749999,415,228,398
7633,21803 Strawberry Lane,"Canyon Lake, CA",64,4,4,2996,799900,267,49,253
7634,21373 Paseo Montana,"Murrieta, CA",233,4,3,2512,799800,318,188,235
7635,1606 Via Roma Circle,"Corona, CA",87,5,3,3254,780000,240,257,231
7636,960 Oliviamae Circle,"Corona, CA",87,5,3.1,3202,749000,234,257,231
7637,38669 ryans Way,"Palm Desert, CA",265,3,3.1,2782,749000,269,196,310
7638,25050 El Toro Road,"Lake Elsinore, CA",185,2,1,720,750000,1042,75,243
7639,80402 Amazon Avenue,"Indio, CA",154,4,3.1,3150,759000,241,133,224
7640,4059 Hillside Avenue,"Norco, CA",243,4,2,1965,769900,392,37,311
7641,39304 Gingham Court,"Palm Desert, CA",265,4,2.1,2618,765000,292,196,310
7642,2107 Vista Grande Avenue,"Palm Springs, CA",266,4,2.2,1949,750000,385,228,398
7643,27375 Palomar Road,"Menifee, CA",213,4,4,3426,750000,219,118,204
7644,6878 Lucite Drive,"Corona, CA",87,5,3.1,3528,750000,213,257,231
7645,11310 Breithorn Court,"Riverside, CA",310,4,2.1,3563,789000,221,274,239
7646,12487 Feather Drive,"Mira Loma, CA",216,5,3,3715,749000,202,22,227
7647,8805 Dufferin Avenue,"Riverside, CA",310,4,2.1,3553,755000,212,274,239
7648,79680 Rancho La Quinta Drive,"La Quinta, CA",175,4,3.1,2924,769000,263,305,298
7649,216 Eagle Dance Circle,"Palm Desert, CA",265,4,4.1,3310,750000,227,196,310
7650,1407 Folson Circle,"Corona, CA",87,5,3.1,3501,749900,214,257,231
7651,8086 Soft Winds Drive,"Corona, CA",87,3,2.1,3142,748950,238,257,231
7652,9360 Byham Lane,"Cherry Valley, CA",77,4,4,3879,749900,193,17,218
7653,20 Oakmont Drive,"Rancho Mirage, CA",300,3,3.1,3773,765000,203,167,295
7654,7486 Smerber Road,"Corona, CA",87,3,2,3358,799900,238,257,231
7655,62 Colgate Drive,"Rancho Mirage, CA",300,3,3,2940,749999,255,167,295
7656,131 Vista Valle,"Palm Desert, CA",265,3,3.1,2982,749000,251,196,310
7657,60405 Scenic Drive,"Mountain Center, CA",231,4,4,3200,775000,242,12,285
7658,1123 Blazewood Street,"Riverside, CA",310,5,3.1,3650,750000,205,274,239
7659,2340 Mountain Avenue,"Norco, CA",243,4,2.1,2203,779000,354,37,311
7660,78654 Cimmaron,"Palm Desert, CA",265,3,3.1,2907,770000,265,196,310
7661,41480 Luz Del Sol,"Temecula, CA",368,4,3.1,3198,769000,240,162,256
7662,2370 Mountain Avenue,"Norco, CA",243,4,2.1,2218,789900,356,37,311
7663,74767 Cove Drive,"Indian Wells, CA",153,5,3.1,3130,795000,254,79,333
7664,75097 Spyglass Drive,"Indian Wells, CA",153,3,3,2871,789000,275,79,333
7665,41881 Via Aregio,"Palm Desert, CA",265,4,4,2952,750000,254,196,310
7666,39201 San Ignacio Road,"Hemet, CA",141,5,3,2852,799900,280,144,209
7667,701 Indian Ridge Drive,"Palm Desert, CA",265,3,3.1,2430,759000,312,196,310
7668,1445 Plato Circle,"Palm Springs, CA",266,3,2,1942,799900,412,228,398
7669,1833 Palm Canyon Drive,"Palm Springs, CA",266,3,3,2487,799000,321,228,398
7670,1445 Plato Circle,"Palm Springs, CA",266,3,2,1942,769900,396,228,398
7671,1615 Via Roma Circle,"Corona, CA",87,5,3,3254,778000,239,257,231
7672,14050 Blue Ribbon Lane,"Moreno Valley, CA",228,4,2,2112,750000,355,81,204
7673,448 Carson Lane,"Norco, CA",243,5,4,3606,794900,220,37,311
7674,217 East Street,"Norco, CA",243,5,3.1,2832,749000,264,37,311
7675,1591 Shetland Circle,"Norco, CA",243,4,2.1,2980,758888,255,37,311
7676,23130 Sanwood Road,"Nuevo, CA",249,6,3.1,3430,760000,222,22,209
7677,51315 Avenida Juarez,"La Quinta, CA",175,3,3,2847,899000,316,305,298
7678,49740 Mission Drive W,"La Quinta, CA",175,3,3.1,2635,829000,315,305,298
7679,26135 La Piedra Road,"Menifee, CA",213,5,3.1,4066,799900,197,118,204
7680,45119 Fieldbrook Court,"Temecula, CA",368,5,4,4209,800000,190,162,256
7681,80668 Via Tranquila,"La Quinta, CA",175,4,3.1,3502,799000,228,305,298
7682,51545 Longmeadow Street,"Indio, CA",154,3,3.1,2708,800000,295,133,224
7683,7631 Cabrillo Way,"Corona, CA",87,5,3.1,4619,848800,184,257,231
7684,81165 Shinnecock,"La Quinta, CA",175,3,3.1,2611,899000,344,305,298
7685,1410 Amelia Way,"Palm Springs, CA",266,5,3.1,3267,849000,260,228,398
7686,344 W Racquet Club Road,"Palm Springs, CA",266,3,2,1994,795000,399,228,398
7687,10 Oakmont Drive,"Rancho Mirage, CA",300,4,4.1,3524,869000,247,167,295
7688,45665 Cielito Drive,"Indian Wells, CA",153,3,4,3850,879000,228,79,333
7689,50505 Verano Drive,"La Quinta, CA",175,3,3.1,2811,859000,306,305,298
7690,39158 Vista Del Bosque,"Murrieta, CA",233,4,3,3070,819777,267,188,235
7691,6560 Aerial Court,"Riverside, CA",310,5,3,3282,799000,243,274,239
7692,2125 Girasol Avenue,"Palm Springs, CA",266,3,3,2516,889900,354,228,398
7693,80705 Cedar,"La Quinta, CA",175,4,4.1,2905,825000,284,305,298
7694,23730 TAPATIA,"Homeland, CA",147,4,4.1,3984,849000,213,4,269
7695,39339 Calle Conejo,"Temecula, CA",368,3,2.1,2917,849000,291,162,256
7696,78915 Dulce Del Mar,"La Quinta, CA",175,4,3.1,3312,854000,258,305,298
7697,6730 De Grazia,"Riverside, CA",310,5,3,3014,875000,290,274,239
7698,7 Carrera Place,"Rancho Mirage, CA",300,3,3.1,3275,879000,268,167,295
7699,36493 Summitville Street,"Temecula, CA",368,4,3,2615,829000,317,162,256
7700,2450 Cross Street,"Riverside, CA",310,4,3,3219,815000,253,274,239
7701,1431 Lorena Way,"Palm Springs, CA",266,3,3.1,3042,799900,263,228,398
7702,56965 Mountain,"La Quinta, CA",175,3,3.1,2501,895000,358,305,298
7703,9 Via Verde,"Rancho Mirage, CA",300,3,3.1,3646,899000,247,167,295
7704,24581 Fern Valley Road,"Idyllwild, CA",150,4,3.1,2307,849000,368,20,361
7705,63350 Pinyon Drive,"Mountain Center, CA",231,3,3,2660,879700,331,12,285
7706,1340 Primavera Drive E,"Palm Springs, CA",266,3,2,2182,850000,390,228,398
7707,10 Briarcliff Court,"Rancho Mirage, CA",300,3,3,2950,869000,295,167,295
7708,3150 Sonora Road,"Palm Springs, CA",266,4,3.1,3000,895000,298,228,398
7709,4550 Edgewater Circle,"Corona, CA",87,5,4.1,4136,799900,193,257,231
7710,15 Creekside Drive,"Rancho Mirage, CA",300,3,3,3288,847000,258,167,295
7711,Vista Calico,"La Quinta, CA",175,3,3,2924,850000,291,305,298
7712,22240 Silverpointe,"Corona, CA",87,5,4.1,4278,799900,187,257,231
7713,3748 Bear Pass Drive,"Corona, CA",87,5,4.1,3491,799900,229,257,231
7714,49335 Vista Estrella,"La Quinta, CA",175,3,3.1,2635,839000,318,305,298
7715,4 Asti Circle Circle,"Palm Desert, CA",265,4,3,3560,899000,253,196,310
7716,80448 Riviera,"La Quinta, CA",175,4,4.1,3524,859000,244,305,298
7717,283 Luring Drive,"Palm Springs, CA",266,5,4,2604,895000,344,228,398
7718,56059 Winged Foot,"La Quinta, CA",175,3,3.1,3669,874900,238,305,298
7719,9 Porto Cielo Court,"Rancho Mirage, CA",300,3,3.1,3206,850000,265,167,295
7720,80204 Via Tesoro,"La Quinta, CA",175,3,2.1,2631,899000,342,305,298
7721,2459 Camino Real,"Palm Springs, CA",266,4,3,2619,895000,342,228,398
7722,909 Sunair Road,"Palm Springs, CA",266,5,3,1825,899000,493,228,398
7723,2 Surrey Court,"Rancho Mirage, CA",300,3,3,3229,849000,263,167,295
7724,76857 Inca Drive,"Indian Wells, CA",153,4,3.1,3217,849000,264,79,333
7725,1665 Via Sevilla Street,"Corona, CA",87,5,4,3735,878888,235,257,231
7726,45535 Kawea Way,"Indian Wells, CA",153,5,4.1,3617,849000,235,79,333
7727,75840 Altamira Drive,"Indian Wells, CA",153,4,3.1,3875,879000,227,79,333
7728,79850 Rancho La Quinta Drive,"La Quinta, CA",175,3,3.1,2635,855000,324,305,298
7729,80350 Torreon Way,"La Quinta, CA",175,3,3.1,2975,820000,276,305,298
7730,955 Bogert Trail,"Palm Springs, CA",266,3,3.1,3565,870000,244,228,398
7731,75555 Mary Lane,"Indian Wells, CA",153,3,2.1,2410,819900,340,79,333
7732,1 Park Lane,"Rancho Mirage, CA",300,3,3,3502,825000,236,167,295
7733,46180 Cypress Estates Court,"Palm Desert, CA",265,3,3.1,3417,869000,254,196,310
7734,48295 Vista Calico,"La Quinta, CA",175,4,3.1,2924,849000,290,305,298
7735,48403 Alamonte Court,"Palm Desert, CA",265,3,3.1,3225,869000,269,196,310
7736,5 Buckingham Way,"Rancho Mirage, CA",300,4,3.1,3636,799000,220,167,295
7737,2147 Paseo Roseta,"Palm Springs, CA",266,3,2,1774,858000,484,228,398
7738,55685 Riviera,"La Quinta, CA",175,4,4.1,3072,879000,286,305,298
7739,55300 Pebble Beach,"La Quinta, CA",175,3,3,3471,899000,259,305,298
7740,15 Birkdale Circle,"Rancho Mirage, CA",300,3,3.1,3169,888900,280,167,295
7741,11 Ridgeline Way,"Rancho Mirage, CA",300,3,3.1,3074,895000,291,167,295
7742,50280 Valencia Court,"La Quinta, CA",175,4,3.1,2748,827000,301,305,298
7743,19 Calle Del Norte,"Rancho Mirage, CA",300,4,4.1,3316,829500,250,167,295
7744,49275 Avenida El Nido,"La Quinta, CA",175,5,8.1,3989,795000,199,305,298
7745,35790 Meadow Ridge Road,"Temecula, CA",368,4,3,2644,799900,303,162,256
7746,762 Skylar Lane,"Palm Springs, CA",266,4,4.1,2972,899935,303,228,398
7747,71293 Country Club Drive,"Rancho Mirage, CA",300,4,3.1,3149,849000,270,167,295
7748,365 Orchid Tree Lane,"Palm Springs, CA",266,3,3,2821,799000,283,228,398
7749,3 University Circle,"Rancho Mirage, CA",300,3,3.1,3115,869500,279,167,295
7750,78445 Via Sevilla,"La Quinta, CA",175,5,3.1,3642,799900,220,305,298
7751,48590 Capistrano Way,"La Quinta, CA",175,3,3.1,2700,825000,306,305,298
7752,79790 Mission Drive E,"La Quinta, CA",175,3,3.1,2635,899000,341,305,298
7753,49329 Avenida Vista Bonita,"La Quinta, CA",175,3,3.1,2054,859000,418,305,298
7754,372 W Dominguez Road,"Palm Springs, CA",266,3,2,2030,799900,394,228,398
7755,21017 Cashew Street,"Wildomar, CA",405,5,5,4002,899900,225,35,231
7756,200 W Via Olivera,"Palm Springs, CA",266,6,4,2218,855000,385,228,398
7757,2671 Windsor Circle,"Corona, CA",87,5,4.1,3953,850000,215,257,231
7758,79604 Mission Drive E,"La Quinta, CA",175,3,3.1,2924,895000,306,305,298
7759,3650 Nelson,"Corona, CA",87,5,3,3435,859000,250,257,231
7760,405 Suave Lane,"Palm Springs, CA",266,2,2.2,2726,819000,300,228,398
7761,50460 Los Verdes Way,"La Quinta, CA",175,3,3.1,2535,839000,331,305,298
7762,40645 Ivel Road,"Hemet, CA",141,3,3,2040,795000,390,144,209
7763,632 Beverly Drive,"Palm Springs, CA",266,4,3,2294,849000,370,228,398
7764,34593 Serdonis Street,"Temecula, CA",368,4,3.1,3143,875000,278,162,256
7765,16960 Mockingbird Canyon Road,"Riverside, CA",310,3,3,2452,799000,326,274,239
7766,17978 Corrinne Way,"Riverside, CA",310,4,3.1,3692,849000,230,274,239
7767,1183 Fetlock Way,"Riverside, CA",310,4,2,2798,829900,297,274,239
7768,16563 Fox Glen Road,"Riverside, CA",310,4,3,2775,800000,288,274,239
7769,14070 Ashton Lane,"Riverside, CA",310,4,3.1,3700,800000,216,274,239
7770,4347 Cabot Drive,"Corona, CA",87,4,3,3413,815000,239,257,231
7771,15399 Ranchito Drive,"Perris, CA",278,4,5,3200,799999,250,57,210
7772,623 Chino Canyon Road,"Palm Springs, CA",266,3,2,2005,829000,413,228,398
7773,63455 Ruby Drive,"Desert Hot Springs, CA",101,5,4,4582,799000,174,75,181
7774,22937 Banbury Court,"Murrieta, CA",233,4,3.1,3668,869900,237,188,235
7775,71571 Biskra Road,"Rancho Mirage, CA",300,3,2.1,2336,885000,379,167,295
7776,1127 Calle Marcus,"Palm Springs, CA",266,3,3.1,2032,864000,425,228,398
7777,1515 Rancho Lane,"Norco, CA",243,5,3.1,3188,799888,251,37,311
7778,30148 Skippers Way Drive,"Canyon Lake, CA",64,4,3,2996,849000,283,49,253
7779,24517 Jefferson Avenue,"Murrieta, CA",233,3,2,1543,795000,515,188,235
7780,1208 Calle De Maria,"Palm Springs, CA",266,4,4,3606,899000,249,228,398
7781,16086 Washington Street,"Riverside, CA",310,5,3.1,3457,839000,243,274,239
7782,34615 Hacienda Road,"Lake Elsinore, CA",185,4,2.1,2458,795000,323,75,243
7783,24448 Epson Court,"Murrieta, CA",233,3,2.1,1832,899000,491,188,235
7784,1970 Joshua Tree Place,"Palm Springs, CA",266,3,2,1957,809000,413,228,398
7785,30316 Skippers Way Drive,"Canyon Lake, CA",64,4,3,2670,799900,300,49,253
7786,760 Raphael Circle,"Corona, CA",87,4,3,2975,799000,269,257,231
7787,2193 Terry Lane,"Palm Springs, CA",266,3,2,1944,839000,432,228,398
7788,15446 Skyridge Drive,"Riverside, CA",310,3,2.1,3719,799000,215,274,239
7789,50240 Valencia Court,"La Quinta, CA",175,3,3.1,2883,897000,311,305,298
7790,2611 Kings Road W,"Palm Springs, CA",266,3,3.1,2318,895000,386,228,398
7791,6 Porto Cielo Court,"Rancho Mirage, CA",300,3,3,3180,849900,267,167,295
7792,15835 Skyridge Drive,"Riverside, CA",310,5,4.1,4895,799999,163,274,239
7793,1075 El Alameda,"Palm Springs, CA",266,3,2.1,2353,899000,382,228,398
7794,54805 Avenida Madero,"La Quinta, CA",175,4,3,2155,799000,371,305,298
7795,46188 Cypress Estates Court,"Palm Desert, CA",265,3,3.1,2936,819000,279,196,310
7796,1415 Indian Trail,"Palm Springs, CA",266,3,3,2440,889000,364,228,398
7797,75375 Painted Desert Drive,"Indian Wells, CA",153,4,3,3565,839000,235,79,333
7798,35875 Valle Vista,"Murrieta, CA",233,4,4,4000,889000,222,188,235
7799,80090 Via Valerosa,"La Quinta, CA",175,4,3.1,3423,799000,233,305,298
7800,56375 Bighorn Drive,"Mountain Center, CA",231,3,3.1,3735,799000,214,12,285
7801,3153 Arapaho Street,"Norco, CA",243,5,3,4016,865000,215,37,311
7802,275 Loch Lomond Road,"Rancho Mirage, CA",300,3,3,2620,799000,305,167,295
7803,81945 Elynor Court,"La Quinta, CA",175,3,3,2673,850000,318,305,298
7804,2396 Sageleaf Circle,"Corona, CA",87,5,2.1,3346,899888,269,257,231
7805,16525 Amberley Court,"Riverside, CA",310,5,4.1,4442,899990,203,274,239
7806,35005 Vista Del Ladero,"Rancho Mirage, CA",300,3,3.1,3300,879000,266,167,295
7807,140 Breeders Cup Place,"Norco, CA",243,6,3.2,4749,825000,174,37,311
7808,2492 Bulrush Circle,"Corona, CA",87,4,3.1,3346,885000,264,257,231
7809,2280 Sunrise Way,"Palm Springs, CA",266,4,3.1,3049,879000,288,228,398
7810,76310 Shoshone Drive,"Indian Wells, CA",153,4,5.1,4091,895000,219,79,333
7811,50085 Mountain Shadows Road,"La Quinta, CA",175,4,4.1,3247,830000,256,305,298
7812,20655 Paseo Montana,"Murrieta, CA",233,4,3,3537,849900,240,188,235
7813,66 Via Bella,"Rancho Mirage, CA",300,3,2.1,3250,829000,255,167,295
7814,1504 Harness Lane,"Norco, CA",243,5,3.1,3895,829800,213,37,311
7815,997 Hyde Park Court,"Corona, CA",87,5,4.1,3953,827000,209,257,231
7816,55475 Calhoun Street,"Thermal, CA",371,4,2.1,2256,899000,398,10,445
7817,50888 Cereza,"La Quinta, CA",175,3,3.1,2910,899000,309,305,298
7818,4 Exeter Court,"Rancho Mirage, CA",300,3,3,2887,829000,287,167,295
7819,57628 Salida Del Sol,"La Quinta, CA",175,3,3.1,2804,795000,284,305,298
7820,32 Merill Drive,"Palm Desert, CA",265,4,4.1,3212,799000,249,196,310
7821,1885 Bel Air Street,"Corona, CA",87,3,3,2868,799000,279,257,231
7822,22380 Pin Tail Dr,"Canyon Lake, CA",64,4,3,3652,799999,219,49,253
7823,50784 Cereza,"La Quinta, CA",175,3,3.1,2800,875000,313,305,298
7824,1441 N Palm Avenue,"Hemet, CA",141,6,3,5488,870000,159,144,209
7825,9245 Beauview Drive,"Cherry Valley, CA",77,5,3.2,4200,799000,190,17,218
7826,38970 Vista Dawn,"Temecula, CA",368,3,2,2595,825000,318,162,256
7827,247 Easmor Circle,"Palm Springs, CA",266,4,4,2397,899000,375,228,398
7828,22564 Inspiration,"Canyon Lake, CA",64,4,3.2,4381,864999,197,49,253
7829,32755 Keller Rd.,"Winchester, CA",407,3,2.1,1782,799900,449,45,214
7830,39805 Calle De Suenos,"Murrieta, CA",233,4,3.1,4862,899000,185,188,235
7831,48510 Vista Calico,"La Quinta, CA",175,3,3.1,2635,850000,323,305,298
7832,77955 Laredo Court,"La Quinta, CA",175,4,3.1,2520,899000,357,305,298
7833,55722 Brae Burn,"La Quinta, CA",175,3,3,2872,795000,277,305,298
7834,40400 Ivel Road,"Hemet, CA",141,4,2.1,3200,799900,250,144,209
7835,32811 Wesley Street,"Wildomar, CA",405,4,4,2718,875000,322,35,231
7836,47500 Mccormick Road,"Palm Desert, CA",265,2,2,1420,849000,598,196,310
7837,79608 Mission Drive E,"La Quinta, CA",175,3,3.1,2635,839000,318,305,298
7838,25846 Beth Drive,"Menifee, CA",213,4,3.1,3867,899000,232,118,204
7839,6800 Hawarden Drive,"Riverside, CA",310,3,2.1,3193,875000,274,274,239
7840,2590 Horace Street,"Riverside, CA",310,5,4.1,3937,898000,228,274,239
7841,34070 Vandale Court,"Temecula, CA",368,5,4,3794,795000,210,162,256
7842,7902 Summer Day Drive,"Corona, CA",87,6,5.1,4248,824900,194,257,231
